699.804347321868,714.3345683007468
985.2133959945837,-171.33173772777633
-958.9333469255117,-283.63151474093314
903.4377051313081,428.71938718359286
899.5399776893489,-436.838446726757
67.64273380466446,-997.7096073324299
174.81164849673402,984.6018929241678
-154.66622022082026,-987.9667809813267
-654.5575383429003,756.012188392808
995.9991419963868,89.36279506853681
75.63264812856379,997.1357493025014
757.0721038497517,653.3313321527683
456.49548724523095,889.7257274715276
539.4042362768322,-842.0469523052782
799.8889037842306,600.1480997244446
56.346352531480754,998.4112822661801
598.9264150289139,-800.8040642882709
214.2612149266174,-976.7763980452077
-924.9568263475062,-380.0721897128877
-333.12693641220716,942.8819884994184
484.1178711446357,-875.0027924746216
975.8622522824387,218.38696062321537
-588.5897085914502,-808.4319111342846
708.6633810234574,705.5467471375671
-794.5865796176791,607.1508605704826
558.1182233276121,-829.7614408910731
789.1651817638627,-614.181012317712
-250.26262815942513,968.1779882577052
-962.9137642778021,-269.8093448425266
984.5719243513324,174.98035826661857
435.6855865206009,900.0989221736686
726.2678516873715,687.4118180577129
512.4394402377558,858.7233664509284
-703.5733572164188,-710.6226361545329
-645.6009788711796,763.674915183532
-440.63665176965355,-897.6855469022709
937.3394465827512,-348.4175108687015
998.8844257380815,-47.221859534574946
-355.88907371702476,934.5282056785863
-634.5756123024705,-772.8607845342812
-794.4055807141943,-607.3876631362739
992.9254331317059,118.73956476345263
143.92455039445426,-989.5886639375747
-927.3401127373298,374.21960839634846
751.7128360885464,659.490570106741
574.0928547489343,-818.7902015328585
-983.09031552579,-183.12135735463198
285.74546635861475,-958.3055506755128
-330.96432049004085,-943.643268699865
227.12420468854395,973.865799607213
-607.8945753458371,794.0177487091232
2.227109281673626,999.9975199890486
999.4630303412858,-32.766613816719506
-161.55236217657313,-986.864141751624
682.5987566721188,730.7933616212433
717.0758049404162,696.9951864748093
269.4034810041374,963.0273954685056
-808.200735386923,-588.9070990572594
-615.6126091522503,-788.0489296057438
-974.5849758582506,224.01813505020812
148.39592554743365,-988.9280303848811
844.6773426051271,-535.2758045059953
917.7127434844617,397.24466068938244
-154.82458303488065,-987.9419762759732
983.6383347134754,-180.15445174100202
972.2355144640153,234.0044965698127
406.7160677177846,913.5546181045676
-986.2766268929946,165.10122726550694
-823.9221865320376,566.7029473544902
-830.5455050054995,-556.9507735115911
760.9613614372186,648.797199747051
950.9055098386896,-309.48135866061756
-488.7499823608513,-872.423896246697
215.4996163287236,-976.5039249087394
130.56864056656156,991.4392720185135
524.7053676797873,851.2838992533684
52.23042348429399,998.6350599005882
-972.9754521845668,-230.9085737824341
-275.7265172110414,961.2361248448111
937.9076112654591,346.8851578409208
-619.000479287083,785.3906076866222
987.5968675654154,-157.0109141906364
-256.40346572693335,966.5698437067118
-326.66025206466855,945.141830478922
995.7515856607791,-92.08028917224321
166.6580587913421,-986.0147521411136
872.2282490832489,-489.0990508078808
-439.6140701770863,-898.1867674945651
-839.6843162667745,-543.0748097781735
-470.0439480879405,-882.6430121322559
994.0253534080485,109.14942410294323
440.3597866266568,-897.8213955582286
-219.9213831569573,975.5175986266628
3.910161077282831,-999.992355290954
789.8077208152936,613.3545175023587
562.4925146108908,826.8023772381868
-726.7434369923141,-686.9090018252771
-832.7770804372359,553.6084666065301
660.750544690106,-750.6055673199661
